id1	query1	id2	query2	Score
505746	Единовременная матпомощь в связи со смертью не облагается НДФЛ в любом размере, если ее платят членам семьи умершего сотрудника или бывшего сотрудника-пенсионера, а также работнику, бывшему работнику, вышедшему на пенсию, в связи со смертью члена (членов) его семьи (п. 8 ст. 217 НК).	523700	Единовременную матпомощь членам семьи умершего сотрудника или бывшего сотрудника-пенсионера, а также работнику, бывшему работнику, вышедшему на пенсию, в связи со смертью члена его семьи не отражайте в 6-НДФЛ. Такая выплата освобождена от НДФЛ независимо от размера (п. 8 ст. 217 НК).	0.9302833080291748
506911	Срок сдачи декларации по налогу на имущество за 2022 год: 27 марта 2023 года. Срок сдачи изменился в связи с введением ЕНП.Куда сдавать: в ИФНС.Форма: форма декларации изменилась. Скачать новый бланк >>. Образец заполнения можно скачать ниже.Кто сдает: организации, у которых есть имущество, облагаемое налогом.	506910	Срок сдачи декларации по налогу на прибыль за 2022 год: 27 марта 2023 года. Срок сдачи изменился в связи с введением ЕНП.Куда сдавать: в ИФНС.Форма: форма декларации изменилась. Скачать новый бланк >>. Образцы заполнения для разных случаев можно скачать ниже.	0.9301364421844482
472598	Специальных правил, как отражать в бухучете покупку криптовалюты, нет. Если квалифицировать криптовалюту в качестве имущества (товара), покупку криптовалюты учитывайте по фактической себестоимости, которая формируется исходя из всех затрат на приобретение, приведение в состояние и местоположение, необходимые для потребления, продажи или использования (п. 10–11 ФСБУ 5/2019).	472614	Специальных правил, как отражать в бухучете продажу криптовалюты, нет. Если квалифицировать криптовалюту в качестве имущества (товара), в бухучете выручку от ее продажи включайте в состав доходов от обычных видов деятельности (п. 5 ПБУ 9/99). Выручку признавайте в момент перехода права собственности на криптовалюту к покупателю, если выполнен ряд условий. Одно из таких условий – организация имеет право на получение выручки, что подтверждает договор или другой документ.	0.9300598502159119
521890	Персональные данные – это любая информация, которая прямо или косвенно относится к определенному физическому лицу – субъекту персональных данных. Поэтому имя, фамилию и отчество сотрудника относят к его персональным данным (п. 1 ст. 3 Федерального закона от 27.07.2006 № 152-ФЗ).	521896	Персональные данные – это любая информация, которая прямо или косвенно относится к определенному физическому лицу – субъекту персональных данных. Это, например: фамилия, имя, отчество, год, месяц, дата и место рождения, адрес, семейное, социальное, имущественное положение, образование, профессия, доходы, телефон, фотография (п. 1 ст. 3 Федерального закона от 27.07.2006. № 152-ФЗ).	0.9300398826599121
16579	При реализации товаров, работ, услуг, имущественных прав на упрощенке не платят НДС (п. 2 ст. 346.11 НК). НДС на УСН надо платить: при выставлении счетов-фактур покупателю с выделенным НДС; импорте товаров; выполнении обязанностей налогового агента по НДС; если организация ведет общие дела в простых товариществах, является доверительным управляющим или концессионером. Подробнее об НДС на УСН – в рекомендации.	522779	На упрощенке не платят НДС при реализации товаров, работ, услуг, имущественных прав. Освобождение предусмотрено пунктами 2 и 3 статьи 346.11 НК. Но в некоторых ситуациях платить НДС придется на основании пунктов 2, 3, 5 статьи 346.11 и пункта 5 статьи 173 НК:при выставлении счетов-фактур покупателю с выделенным НДС;импорте товаров;исполнении обязанностей налогового агента по НДС;если организация ведет общие дела в простых товариществах, является доверительным управляющим или концессионером.	0.9300114512443542
432856	Сотрудник в командировке имеет право на средний заработок, суточные и компенсацию иных командировочных расходов, в частности, расходов на проезд, найм жилого помещения и других расходов, произведенных с разрешения или ведома администрации организации. В рекомендации – как отразить такие расходы в бухучете. В том числе как провести расходы, когда командировку отменили, НДС с командировочных расходов и валютные операции по загранкомандировке.	432858	Работодатель обязан возместить сотруднику расходы, связанные с командировкой: суточные и иные командировочные расходы, в частности, расходы на проезд, найм жилого помещения и другие расходы, произведенные с разрешения или ведома администрации организации. В рекомендации – какие расходы нужно возместить сотруднику, в каком размере и как их учесть при расчете налогов. Бухгалтерский учет командировочных расходов смотрите в другой рекомендации.	0.9297319054603577
529503	По общему правилу ввоз в Россию товаров из-за рубежа облагают НДС. Если товары импортируют из стран ЕАЭС, сумму НДС, которую нужно уплатить в бюджет, отражают в специальной декларации по косвенным налогам. Это НДС и акцизы. В рекомендации — как составить и сдать отчетность, по какой форме и в какие сроки, а также пример с образцом заполнения декларации.	506726	Порядок расчета НДС при импорте (ввозе), который нужно уплатить на таможне, зависит от того, какие именно товары ввозят в Россию: подакцизные или неподакцизные, облагаемые таможенными пошлинами или не облагаемые пошлинами. При импорте товаров из стран ЕАЭС умножайте налоговую базу на ставку.	0.929385244846344
508428	Чтобы рассчитать среднюю стоимость имущества, сложите остаточную (балансовую) стоимость имущества по данным бухучета на 1-е число каждого месяца отчетного периода и на 1-е число месяца, следующего за отчетным периодом. Полученный результат разделите на количество месяцев в отчетном периоде, увеличенное на 1. Среднегодовую стоимость определяйте так: сложите остаточную стоимость имущества на 1-е число каждого месяца года и на 31 декабря, результат разделите на 13 (п. 3 ст. 375, п. 4 ст. 376 НК).	508431	Среднегодовую стоимость движимого имущества рассчитывайте также, как и среднегодовую стоимость налогооблагаемой недвижимости. Чтобы рассчитать среднегодовую стоимость, сложите остаточную (балансовую) стоимость движимого имущества на 1-е число каждого месяца года и на 31 декабря, результат разделите на 13 (п. 3 ст. 375, п. 4 ст. 376 НК, письмо Минфина от 21.01.2021 № 03-05-04-01/3279). Как заполнить раздел 4 декларации по налогу на имущество в отношении движимых активов – в рекомендации.	0.929119348526001
490268	С 1 января 2023 года вместо СЗВ-ТД подавайте в СФР форму ЕФС-1. Как заполнить отчет — в рекомендации. Уточненную форму СЗВ-ТД за периоды до 2023 года подавайте в СФР по форме, которая действовала в уточняемом периоде. Работодатели должны сдавать отчет по форме СЗВ-ТД на сотрудников, которые работают по трудовым договорам. В рекомендации — на кого и в каких случаях сдавать отчет, в какой срок и по какой форме, как его заполнить и уточнить.	491182	С отчета за 2023 год вместо формы СЗВ-СТАЖ подавайте в СФР форму ЕФС-1. Как заполнить отчет – в рекомендации. В рекомендации ниже – инструкция, как заполнить  СЗВ-СТАЖ о пенсионном стаже сотрудников и примеры заполнения отчета за периоды до 2023 года. В отдельных рекомендациях – в какой срок и как сдавать сведения и как исправить ошибки в СЗВ-СТАЖ.	0.9290951490402222
524128	Прослеживаемости подлежат только ОС, которые одновременно соответствуют четырем условиям:1) импортированы в Россию и иные территории, находящиеся под ее юрисдикцией;2) находятся у организации (ИП) в собственности;3) включены в перечень, утвержденный постановлением Правительства от 01.07.2021 № 1110;4) не подпадают под действие пункта 6 положения, утвержденного постановлением Правительства от 01.07.2021 № 1108.	524157	Прослеживаемости подлежат только мониторы, которые одновременно соответствуют четырем условиям:1) импортированы в Россию и иные территории, находящиеся под ее юрисдикцией;2) находятся у организации (ИП) в собственности;3) включены в перечень, утвержденный постановлением Правительства от 01.07.2021 № 1110;4) не подпадают под действие пункта 6 положения, утвержденного постановлением Правительства от 01.07.2021 № 1108.	0.9287856221199036
478735	При приобретении активов транспортные расходы, как правило, формируют их стоимость. Есть нюансы у торговых компаний: расходы на доставку товаров для перепродажи можно учитывать как самостоятельные расходы. При продаже транспортные расходы учитывают как связанные с продажами или как расходы, уменьшающие выручку от оказания услуг по доставке. Расходы в процессе производства относятся к текущим материальным расходам. 	478744	Бухучет транспортных расходов зависит от того, связаны они с приобретением, внутренним перемещением после приобретения или с продажей активов. В первом случае за некоторыми исключениями затраты формируют стоимость активов или капвложений. Расходы на внутренние перемещения учитывают в зависимости от их характера на счетах учета затрат или в себестоимости продаж. При продажах расходы на доставку учитывают как коммерческие или связанные с признанием дохода от доставки. 	0.9284939765930176
500033	Чтобы представитель мог представлять интересы ИП в арбитражном суде, ему нужно выдать доверенность. В ней нужно указать дату ее выдачи, срок действия и полномочия, которые получает представитель. Специальные полномочия представитель может совершать, когда они прямо указаны в доверенности. Например, право на отказ от иска. Заверить доверенность нужно нотариально или у другого лица(ст. 185.1 ГК). Образцы доверенностей с комментариями для ста других ситуаций найдете в Навигаторе.	519663	Чтобы представитель мог отстаивать интересы ИП по административным делам в суде общей юрисдикции, ему нужно выдать доверенность. В ней следует указать дату и полномочия представителя. Общие полномочия появляются у представителя, как только он получит доверенность. Например, давать объяснения, заявлять ходатайства. Специальные полномочия представитель может совершать, когда они прямо указаны в доверенности. Образцы доверенностей с комментариями для ста других ситуаций найдете в Навигаторе.	0.9284886121749878
506736	При возврате товара в рамках того же договора продавец принимает НДС к вычету на основании корректировочного счета-фактуры или УКД (п. 13 ст. 171, п. 10 ст. 172 НК). Покупатель восстанавливает налог, ранее принятый к вычету (подп. 4 п. 3 ст. 170 НК). Возврат продавец отражает в разделах 8 и 3, а покупатель – разделах 9 и 3 декларации по НДС.	521959	При возврате товара продавец заполняет в декларации по НДС разделы 8 и 3, а покупатель — разделы 9 и 3. Продавец должен выставить покупателю корректировочный счет-фактуру или УКД на уменьшение стоимости отгруженных товаров независимо от того, принял покупатель товар на учет или нет.	0.9280219078063965
507302	Издать приказ на увольнение и подписать его можно как в последний рабочий день сотрудника, так и заранее. Никаких ограничений на этот счет в законе нет. Однако закон не установил возможность издавать приказ об увольнении позже даты увольнения (апелляционное определение Алтайского краевого суда от 26.11.2013 № 33-9680/2013).	507308	Увольнение сотрудника оформляют приказом. Такой приказ издают по унифицированной форме № Т-8 или по форме, которую разработали самостоятельно. Издать приказ на увольнение и подписать его можно как в последний рабочий день сотрудника, так и заранее. Никаких ограничений на этот счет в законе нет (апелляционное определение Алтайского краевого суда от 26.11.2013 № 33-9680/2013).	0.9269368648529053
449564	Если сотрудник заболел во время ежегодного отпуска, на дни болезни надо продлить этот отпуск либо перенести неиспользованные дни отдыха на другой срок с учетом пожеланий работника. Таковы требования статьи 124 ТК.График отпусков обязателен как для сотрудника, так и для работодателя в силу статьи 123 ТК. Согласуйте с работником, как ему удобнее перенести либо продлить дни отдыха.	517023	В случае болезни во время отпуска работодатель по заявлению сотрудника обязан продлить отпуск или перенести часть отпуска на количество дней болезни (ч. 1 ст. 124 ТК). Листок нетрудоспособности, который выдали в период отпуска, подлежит оплате на общих основаниях. Это значит, что пособие выплачивают за все календарные дни болезни, в том числе и выходные и праздничные (п. 8 ст. 6 Закона от 29.12.2006 № 255-ФЗ).	0.9267683625221252
512751	Форма: бланк формы 1-Т «Сведения о численности и заработной плате работников» утвержден приказом Росстата от 29.07.2022 № 532. Код по ОКУД – 0606002.Сроки сдачи: ежегодно, с 1-го рабочего дня после отчетного периода по 31 января.	512757	Форма: бланк формы 57-Т «Сведения о заработной плате работников по профессиям и должностям» утвержден приказом Росстата от 30.07.2021 № 457.Сроки сдачи: один раз в два года, с 1-го рабочего дня после отчетного периода по 30 ноября (за октябрь). Ближайший раз – за октябрь 2023 года.	0.9267477989196777
519292	Покупатель вправе принять НДС к вычету по приобретенному основному средству в том квартале, когда затраты на приобретение отразили на счете 08. Вычет можно применить в течение трех лет после постановки объекта на учет. Право на вычет возникает, если основное средство предназначено для использования в деятельности, облагаемой НДС. Если это условие не выполняется, входной НДС включайте в стоимость объекта.	519298	Входной НДС примите к вычету в течение трех лет с момента, когда отразили приобретенное имущество на счете 08 «Вложения во внеоборотные активы». Право на вычет НДС не зависит от того, на каком счете учли актив, главное – принять его к учету. Поэтому по имуществу, которое включите в состав основных средств только в будущем, вычет заявите в квартале, когда оприходовали его на счете 08, или в течение следующих трех лет.	0.9267116189002991
491983	Утвердить график нужно за две недели до начала года (ч. 1 ст. 123 ТК). Для графика на 2023 год срок выпадает на субботу 17 декабря. Безопасно утвердить график 16 декабря. Если утвердить график 19 декабря, нарушений не будет.	481840	График отпусков составляют на каждый календарный год. Утвердить график нужно за две недели до начала года (ч. 1 ст. 123 ТК). Для графика на 2023 год срок выпадает на субботу 17 декабря, поэтому безопасно утвердить график заранее 16 декабря. Но Минтруд допускает возможность переноса срока на ближайший рабочий день, поэтому график можно утвердить не позже 19 декабря, нарушением это не будет (письмо от 08.12.2017 № 14-2/ООГ-9399).	0.9266572594642639
501396	Торговые организации и ИП на упрощенке, кроме общих положений и правил учета при объекте «доходы» или «доходы минус расходы», вправе указать в учетной политике особенности своей деятельности. Пропишите порядок учета товаров и торговой наценки, метод списания себестоимости проданных товаров, правила учета расходов на продажу и учета тары и упаковки, порядок проведения инвентаризации и т. д. Выбор вариантов зависит от того, как торгует организация – оптом или в розницу.	501397	Производственные организации и ИП на упрощенке, кроме общих положений и правил учета при объекте «доходы» или «доходы минус расходы», вправе указать в учетной политике особенности деятельности. В зависимости от специфики производства пропишите правила учета амортизируемого имущества, сырья и материалов, метод оценки, списание ГСМ, проведения инвентаризации и т. д.	0.9264364838600159
487301	Заявление на получение патента по аренде заполняйте по форме 26.5-1, утвержденной приказом ФНС от 09.12.2020 № КЧ-7-3/891. Заявление состоит из титульного листа, страницы № 2 и листа В. Листы А и Б заявления не заполняйте. 	487302	Заявление на получение патента при перевозках пассажиров и грузоперевозках заполняйте по форме 26.5-1, утвержденной приказом ФНС от 09.12.2020 № КЧ-7-3/891. Заявление состоит из титульного листа, страницы № 2 и листа Б. Листы А и В заявления не заполняйте.	0.9263480305671692
526047	С отчетности за I квартал 2023 года ФНС обновила бланк, формат и порядок заполнения декларации по НДС (приказ ФНС от 12.12.2022 № ЕД-7-3/1191@). Обновленная форма действует с 23 марта 2023 года. Новых строк и разделов для заполнения в обновленной форме нет. ФНС утвердила новый код для строки 055 раздела 1, а также дополнила перечень кодов операций, которые отражают в разделах 2, 4–6 и 7 декларации (приложение 1 к Порядку заполнения декларации, утв. приказом ФНС от 29.10.2014 № ММВ-7-3/558@).	521960	С отчетности за I квартал 2023 года декларацию по НДС надо сдавать по обновленной форме. Изменения в бланке, электронном формате и порядке заполнения ФНС утвердила приказом от 12.12.2022 № ЕД-7-3/1191@. В частности, утвердили новый код для тех, кто возмещает НДС в заявительном порядке на основании подпункта 8 пункта 2 статьи 176.1 НК, и ввели новые коды операций для заполнения разделов 2, 4–6 и 7 декларации. Основные изменения — в справочнике.	0.9263282418251038
517799	Сотрудник, получивший деньги под отчет должен по ним вовремя отчитаться и подтвердить расходы документами. Не подтвержденные расходы работодатель не сможет учесть в налоговом учете. Памятка подскажет сотруднику в какой срок нужно сдать отчет и какие документы предоставить для обоснования расходов.	517801	После возвращения сотрудника из командировки, он должен вовремя отчитаться и подтвердить расходы документами. Не подтвержденные расходы работодатель не сможет учесть в налоговом учете. Памятка подскажет сотруднику, в какой срок нужно отчитаться и какие документы собрать для отчета по расходам.	0.926223635673523
487301	Заявление на получение патента по аренде заполняйте по форме 26.5-1, утвержденной приказом ФНС от 09.12.2020 № КЧ-7-3/891. Заявление состоит из титульного листа, страницы № 2 и листа В. Листы А и Б заявления не заполняйте. 	487303	Заявление на получение патента на ремонт заполняйте по форме 26.5-1, утвержденной приказом ФНС от 09.12.2020 № КЧ-7-3/891. Заявление состоит из титульного листа, страницы № 2 и листа А. 	0.9256076216697693
502213	Компенсация проезда в однодневную командировку не облагается взносами, если работник подтвердил расходы документами. Иные расходы по командировке можно компенсировать, если работник согласовал их с работодателем. В этом случае компенсация иных расходов освобождается от взносов, если работник подтвердил их документально. Средний заработок облагается взносами так же, как и зарплата (ст. 168 ТК, подп. 1 п. 1 ст. 420, п. 2 ст. 422 НК, ст. 20.1, 20.2 Закона от 24.07.1998 № 125-ФЗ).	502229	При однодневных командировках можно учесть в расходах средний заработок, а также компенсацию стоимости проезда, если работник представил подтверждающие документы. Иные расходы учтите, если сотрудник согласовал их с работодателем и подтвердил документально. При методе начисления признавайте компенсации на дату утверждения авансового отчета, при кассовом методе – после оплаты, а средний заработок так же, как зарплату (ст. 168 ТК, подп. 12 п. 1 ст. 264, подп. 5 п. 7 ст. 272, п. 3 ст. 273 НК).	0.9255917072296143
492518	Пониженный тариф страховых взносов по МСП примените ко всем облагаемым выплатам в пользу физлиц по договорам ГПХ (письмо Минфина от 23.09.2020 № 03-15-06/83334). В НК нет условия по виду договора. К выплатам, не превышающим в месяц МРОТ, примените общие тарифы: 30 процентов — до предела величины базы, 15,1 процента — сверх. С выплат свыше МРОТ — пониженный тариф 15 процентов независимо от предела величины базы.	492526	Пониженный тариф МСП в размере 15 процентов применяйте в части ежемесячных выплат, которые превышают федеральный МРОТ. Пониженный тариф не зависит от предельной базы для начисления страховых взносов. С выплат в пределах МРОТ начисляйте взносы по общему тарифу. Его размер зависит от предельной величины облагаемой базы (п. 3 ст. 425, п. 2.4 ст. 427 НК).	0.9255090355873108
526017	Срок сдачи единой упрощенной декларации за I квартал: 20 апреля 2023 года.Куда сдавать: в ИФНС.Форма: не изменилась. Скачать бланк >>. Образцы заполнения для разных случаев можно скачать ниже. 	483734	Срок сдачи единой упрощенной декларации за девять месяцев 2022 года: 20 октября 2022 года.Куда сдавать: в ИФНС.Форма: не изменилась. Скачать бланк >>. Образцы заполнения для разных случаев можно скачать ниже.Кто сдает: организации и ИП, у которых в течение квартала не было:объектов налогообложения по тем налогам, плательщиком которых является организация или ИП;движения денежных средств на расчетных счетах и в кассе.	0.9254526495933533
37565	По требованиям из договора поставки срок исковой давности – три года (ст. 196 ГК). Этот срок касается любых требований: взыскать долг, поставить товар или расторгнуть договор.	16176	Срок исковой давности по требованиям из договора оказания услуг – три года (ст. 196 ГК). Этот срок касается любых требований: взыскать долг, оказать услугу или расторгнуть договор.	0.9252192974090576
507302	Издать приказ на увольнение и подписать его можно как в последний рабочий день сотрудника, так и заранее. Никаких ограничений на этот счет в законе нет. Однако закон не установил возможность издавать приказ об увольнении позже даты увольнения (апелляционное определение Алтайского краевого суда от 26.11.2013 № 33-9680/2013).	507320	Увольнение сотрудника оформляют приказом. Такой приказ издают по унифицированной форме № Т-8 или по форме, которую разработали сами. Издать приказ на увольнение и подписать его можно как в последний рабочий день сотрудника, так и заранее. Однако закон не устанавливает возможность подписывать приказ об увольнении задним числом (апелляционное определение Алтайского краевого суда от 26.11.2013 № 33-9680/2013).	0.9251993894577026
422823	Ставка НДФЛ при продаже квартиры на территории РФ составляет 13 процентов для граждан России, 30 процентов – для иностранцев.	422825	Ставка НДФЛ при продаже земельного участка на территории РФ составляет 13 процентов для граждан России, 30 процентов – для иностранцев.	0.9250280261039734
417469	Плательщики НДС обязаны восстановить налог по товарам только в определенных случаях, которые поименованы в пунктах 3-3.1 статьи 170 и статье 171.1 НК. Например, когда приобретенные товары используете в операциях, которые не облагаются НДС или переходите на УСН либо ПСН. Восстанавливать НДС в случаях, не указанных в этих нормах, не надо (письма ФНС от 16.04.2018 № СД-4-3/7167, от 21.05.2015 № ГД-4-3/8627). 	417522	Плательщики НДС обязаны восстановить налог, ранее принятый к вычету в случаях, поименованных в пунктах 3-3.1 статьи 170 и статье 171.1 НК. Например это использование приобретенных товаров в операциях, не облагаемых НДС; переход на упрощенку или освобождение от НДС, передача в уставный капитал. НК устанавливает закрытый перечень таких случаев. Но иногда налоговые инспекции требуют восстановить НДС и в других ситуациях. 	0.9249830842018127
499635	Перевод возможен с письменного согласия сотрудника, за исключением случаев, когда такое согласие не требуется. Закон не предусматривает каких-либо ограничений на изменение условий трудового договора в период временной нетрудоспособности сотрудника. Поэтому оформить перевод, если сотрудник согласен, можно даже в период его болезни, но с учетом требований к документальному оформлению перевода (ст. 72.1 ТК).	499636	Перевод допускают с письменного согласия сотрудника, за исключением случаев, когда такое согласие не требуется. Закон не предусматривает каких-либо ограничений, если нужно оформить перевод в период отпуска сотрудника. Поэтому, оформить перевод, если сотрудник согласен с ним, можно даже во время его отпуска (ст. 72.1 ТК).	0.9243760108947754
499994	Чтобы представитель представлять компанию суде общей юрисдикции по гражданским делам, ему нужно выдать доверенность. В ней нужно указать дату ее выдачи, срок действия и полномочия, которые получает представитель. Общие полномочия появляются у представителя в силу выдачи доверенности. Например, заявлять ходатайства. Специальные полномочия представитель может совершать, когда они прямо указаны в доверенности. Образцы доверенностей с комментариями для ста других ситуаций найдете в Навигаторе.	500035	Чтобы поверенный мог представлять интересы гражданина в суде общей юрисдикции, ему нужно выдать доверенность. В ней нужно указать дату ее выдачи, срок действия и полномочия представителя. Специальные полномочия представитель может совершать, когда они прямо указаны в доверенности. Например, отказаться от иска. Заверить доверенность нужно нотариально или у другого лица (ст. 185.1 ГК). Образцы доверенностей с комментариями для ста других ситуаций найдете в Навигаторе.	0.9242409467697144
517408	Когда сотрудник хочет взять отпуск, а потом уволиться, организация вправе, но не обязана предоставить такой отпуск. Если работодатель идет навстречу работнику, он может заявить об отпуске с последующим увольнением в одном заявлении. Датой увольнения считайте последний день такого отдыха (ч. 2 ст. 127 ТК). Однако рассчитаться с сотрудником нужно до его ухода в отпуск. Трудовую книжку и другие документы также передайте их сотруднику в последний день перед уходом в отпуск.	419725	По желанию сотрудника ему могут предоставить отпуск с последующим увольнением. Это не разрешено, только когда увольняют сотрудника за виновные действия.Для того чтобы уйти в отпуск и потом уволиться, сотрудник должен написать заявление с просьбой уволить его и предоставить ему отпуск. Это следует из положений части 2 статьи 127 ТК. Далее работодатель решает, давать отпуск с последующим увольнением или нет. Это его право, а не обязанность.	0.9241507649421692
517029	Если сотрудник хочет продлить отпуск, то он должен уведомить об это работодателя. После такого уведомления срок отпуска автоматически продлевают на количество дней, которые совпали с периодом болезни. При этом оформлять специальный приказ на продление отпуска работодателю не нужно. Такой порядок следует из положений пункта 18 Правил, которые утверждены постановлением НКТ СССР от 30.04.1930 № 169.	517040	При возникновении основания для продления отпуска сотрудник обязан сразу уведомить об этом работодателя любым доступным ему способом. Например, по телефону. После такого уведомления срок отпуска автоматически продлевают на количество дней, которые совпали с периодом болезни. При этом оформлять специальный приказ на продление отпуска работодателю не нужно. Отпускные в такой ситуации также не пересчитывают. Если отпуск сотрудник не продлевает – отпускные пересчитайте.	0.9239879250526428
